2015-07-17 08:42:00,"Политика? — Да нет, банальное скотство.","Скажу и я пару слов, по поводу увядающего цветка нашей эстрады, который все надеется стать настоящим рок-н-рольщиком.

Фабула <a href=""http://www.gazeta.ru/culture/news/2015/07/16/n_7381465.shtml"">проста</a>: некто Андрей Макаревич спиздил у Бориса Борисовича песню «Рок-н-ролл мертв», написанную 32 (тридцать два) года назад. Когда ты такой тормоз, и когда ты настолько не умеешь понимать троллинг, что убиваешь идею переписыванием мелодии в вертинский минор, рецепт один — надо поперчить.

И Андрей Вадимович добавил такие слова: «как же послушно стали глистами бывшие братья мои». Ну чё я хочу сказать: человека, который не стесняется вслух такое произнести про пусть даже бывших братьев, можно только пожалеть (ну после профилактического прямого в бубен, разумеется). И архитектора не вышло из человека, и репутацию рок-н-рольной команды всегда тащил на себе Кутиков, и дайвер так себе, и даже в качестве повара-эксперта — полный проигрыш молодому Урганту. Грустно. Я понимаю, я сам такой.

Но мои друзья (братьев нет) глистами не становились, даже если у нас расходятся точки зрения по некоторым вопросам. А если бы стали — я бы сказал им это в лицо, а не проблеял со сцены в вечных поисках популярности любой ценой."
2015-07-17 12:02:00,Мои твиты,"<ul> <li> <a href=""http://twitter.com/mudasobwa/status/621977547765645312""><em>Пт, 11:39</em></a>: History science in a whole is just a try to apply regression analysis to stochastic data: ten tails in flipping coin guarantee... nothing. </li> </ul>"
2015-07-17 16:09:00,Просто вопрос,"Никто не в курсе, Никита Белых — он что, директор по финансированию госдепом дегенератов?"
2015-07-19 12:02:00,Мои твиты,"<ul> <li> <a href=""http://twitter.com/mudasobwa/status/622698168598327297""><em>Вс, 11:23</em></a>: Альбатрос двух бакланов в полете уебал за базар о Пол Поте. #шорты </li> </ul>"
2015-07-20 11:18:00,Испания по выходным ⇒ Torredembarra,"<figure><a href=""http://meme-me.ru/photos/torredembarra""><img src=""http://meme-me.ru/assets/media/TorredembarraOK.jpg"" alt=""Torredembarra"" width=""600"" /></a>
<figcaption><p>Милый <a href=""http://meme-me.ru/photos/torredembarra/"">курортный городишко</a>, без пафосного глянца Ситжеса и подобных.</p></figcaption></figure>"
2015-07-20 12:02:00,Мои твиты,"<ul> <li> <a href=""http://twitter.com/rpy/status/622291301002670080""><em>Пн, 11:23</em></a>: RT @<a href=""http://twitter.com/rpy"">rpy</a>: woah that is some wild postgresql <a href=""http://t.co/q8uCYd0FO3"">http://t.co/q8uCYd0FO3</a> </li> </ul>"
2015-07-20 21:37:00,Один мой день,"Ни с того, ни с сего, решил не выпускать телефон из рук целый день. Вот, что из этого получилось.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/57590/57590_600.jpg"">
Утром выходишь, на улице тепло. Солнце еще не вышло из-за домов. Летом я стараюсь
отчаливать на работу не позже семи.
<lj-cut text=""Еще 20 фотографий"">
<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/57651/57651_600.jpg"">
Площадка для отдыха пока свободна. Спустя пару часов тут расположатся пенсионеры
с книгами, дети с мячом и — в уголочке — пара местных алкашей с пакетом.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/57928/57928_600.jpg"">
Солнце только показалось из-за крыш. Красит, так сказать, нежным цветом.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/58279/58279_600.jpg"">
А вот на велосипедной парковке — нокдаун. Воскресным вечером никто не осилил
езду до дома на велосипеде, поэтому мне придется идти к следующей парковке.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/58479/58479_600.jpg"">
Идти недалеко, по улице, засаженной апельсиновыми деревьями. Сейчас пересменок
(межсезонье?): слишком жарко. Второй урожай поспеет в конце августа.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/58732/58732_600.jpg"">
Выхожу к следующей стоянке.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/58986/58986_600.jpg"">
Тут велосипеды есть, поехали.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/59367/59367_600.jpg"">
Мимо ристалищ, капищ. Это странное здание чем только не успело побывать: и ареной
для боя быков, и мечетью.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/59590/59590_600.jpg"">
А вон и офис, вдали, виднеется. Слева.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/59765/59765_600.jpg"">
Приехали.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/60134/60134_600.jpg"">
По петуху на желтом фоне, скромно прилепленному к фасаду здания, можно догадаться:
в соседях у нас неммецкое консульство.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/60169/60169_600.jpg"">
Променад к пляжу пока пустынен. Пора и в офис.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/60511/60511_600.jpg"">
В офисе никого, можно сделать пару кадров из окон. Это пляжи.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/60826/60826_600.jpg"">
Яхтенная гавань.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/61125/61125_600.jpg"">
Барселонета.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/61249/61249_600.jpg"">
На жопе моего компьютера висит меморандум.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/61489/61489_600.jpg"">
Внутри — нормальная операционная система вместо сраной макоси.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/61901/61901_600.jpg"">
Первый перекур. Почему-то вращающуюся дверь заклинило и ходить нужно вокруг.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/61974/61974_600.jpg"">
Кофе-брейк.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/62448/62448_600.jpg"">
Клумба, на которой работники швабры и охранники разводят финики.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/62488/62488_600.jpg"">
В обед солнце уже херачит не-по-детски, а у меня закончились сигареты. Пришлось
ступить в пекло.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/62758/62758_600.jpg"">
Барселонский пляж притулился за пальмами.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/63177/63177_600.jpg"">
Предпоследний перекур. Чтобы вконец не озвереть — много фонтанов.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/63318/63318_600.jpg"">
Ну вот, и все. Пора и домой.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/63551/63551_600.jpg"">
Прмо перед домом — типичная картина: псы ждут своих овощей снаружи.
</lj-cut>"
2015-07-21 09:57:00,О вечном,"<blockquote>Чем объяснить, что многие умы отказываются понимать математику? Не парадоксально ли это? В самом деле, вот наука, которая апеллирует только к основным принципам логики, например к принципу противоречия, апеллирует к тому, что составляет, так сказать, скелет нашего разумения, к тому, от чего нельзя отказаться, не отказываясь вместе с тем от самого мышления, и все же встречаются люди, которые находят эту науку темной! И этих людей большинство! Пусть бы они оказались неспособными изобретать — это еще допустимо. Но они не понимают доказательств, которые им предлагают, они остаются слепыми, когда им подносят свет, который для нас горит чистым и ярким пламенем, — вот что чрезвычайно странно.
<small>— Жюль Анри Пуанкаре, «Наука и метод», 1910</small></blockquote>"
2015-07-21 12:02:00,Мои твиты,"<ul> <li> <a href=""http://twitter.com/mudasobwa/status/623121185128247296""><em>Пн, 15:24</em></a>: Выйду на улицу, гляну на пляж: топлесс и прочий мясной антураж. #шорты </li> <li> <a href=""http://twitter.com/mudasobwa/status/623121520404099072""><em>Пн, 15:25</em></a>: Антиутопия: «В двадцати градусах от нормальной температуры». </li> <li> <a href=""http://twitter.com/mudasobwa/status/623129702983729152""><em>Пн, 15:57</em></a>: Имажиниста век недолог, и потому так в зюзю он... </li> <li> <a href=""http://twitter.com/mudasobwa/status/623152707185049600""><em>Пн, 17:29</em></a>: Продавщица продавщице молвит: «Можно приобщиться к этой дивненькой вещице, что на вас как прям седло?» </li> </ul>"
2015-07-22 12:02:00,Мои твиты,"<ul> <li> <a href=""http://twitter.com/mudasobwa/status/623532412765663235""><em>Вт, 18:38</em></a>: I will <a href=""http://twitter.com/search?q=%23retweet"" title=""#retweet"">#retweet</a> this message! RT if you Voted NO, Fav if you Voted YES! </li> <li> <a href=""http://twitter.com/mudasobwa/status/623539444260470784""><em>Вт, 19:06</em></a>: “I admit I though more-or-less hard. It always hard to me to think anyway.”—I just responded in slack to colleague’s claim to think hard. </li> <li> <a href=""http://twitter.com/mudasobwa/status/623723147234164737""><em>Ср, 07:16</em></a>: Morning after storm. <a href=""http://t.co/JZVnfc0mDZ"">http://t.co/JZVnfc0mDZ</a> </li> <li> <a href=""http://twitter.com/mudasobwa/status/623754822689386497""><em>Ср, 09:21</em></a>: Что такое «fall»? — да это ж «autumn»! </li> </ul>"
2015-07-24 12:02:00,Мои твиты,"<ul> <li> <a href=""http://twitter.com/mudasobwa/status/624272856424312832""><em>Чт, 19:40</em></a>: Сказала раз оса осе: мы не такие же, как все. У нас на желтой полосе штрихами выбито эссе. #шорты </li> <li> <a href=""http://twitter.com/mudasobwa/status/624273279847657472""><em>Чт, 19:42</em></a>: Как мы бы жили, вот вопрос, без роз, мимоз и папирос? #шорты </li> <li> <a href=""http://twitter.com/mudasobwa/status/624273922465382400""><em>Чт, 19:44</em></a>: Рожки оленя марала похожи на два интеграла. А сам олень марал походу задолбал. #шорты </li> <li> <a href=""http://twitter.com/mudasobwa/status/624275337455759360""><em>Чт, 19:50</em></a>: Мой дядя самых честных правил (Махмед, шестая ИТК). #метонимия </li> </ul>"
2015-07-25 12:02:00,Мои твиты,"<ul> <li> <a href=""http://twitter.com/mudasobwa/status/624600959449108481""><em>Пт, 17:24</em></a>: В зоопарке поутру скачут дети-кенгуру. Папы квасили вчера, им не скачется с утра. #шорты </li> </ul>"
2015-07-26 12:02:00,Мои твиты,"<ul> <li> <a href=""http://twitter.com/mudasobwa/status/624985101051527169""><em>Сб, 18:50</em></a>: Возьмем, к примеру, кенгуру. Она умрет и я умру. </li> <li> <a href=""http://twitter.com/mudasobwa/status/624985734399791104""><em>Сб, 18:53</em></a>: Без бумажки как без рук в туалете политрук. </li> <li> <a href=""http://twitter.com/mudasobwa/status/624986219429130240""><em>Сб, 18:55</em></a>: Лежать в степи, и бредить: Лола, купи мне литр корвалола! #лола </li> <li> <a href=""http://twitter.com/mudasobwa/status/624986791255375873""><em>Сб, 18:57</em></a>: Призрачно все в этом мире бушующем, есть только миг двадцать семь в вышине. </li> </ul>"
2015-07-30 12:02:00,Мои твиты,"<ul> <li> <a href=""http://twitter.com/mudasobwa/status/626487720563593218""><em>Ср, 22:21</em></a>: Я буду долго гнать велосипед // через родное торжище людское. </li> </ul>"
